"country","year","threshold","personRate","householdRate","personRateNoBen","householdRateNoBen"
"SK",2012,74,0.14838708974991,-1.0069461284214,-1.02814837908871,-1.98530651235521
"SK",2012,75,0.49317565943506,-0.441961574120288,-0.674178088861844,-1.34648961178943
"SK",2012,76,0.547801235558889,-0.0979829243195915,-0.545162451074219,-0.925337384159448
"SK",2012,77,0.643805734056937,0.000330674346450621,-0.634186842975151,-0.708598407605567
"SK",2012,78,0.963588129992015,0.0932954493041223,-0.349964953007724,-0.700673213113866
"SK",2012,79,0.907713554596143,0.259248665246712,-0.216372351589456,-0.542775805737822
"SK",2012,80,0.582565711330435,0.635971842033175,-0.408147538309727,-0.169832858133624
"SK",2013,30,0.403514472289116,0.354946880160128,-0.612448886146654,-0.529616697530725
"SK",2013,31,0.567876067489162,0.352398528956967,-0.444869262849205,-0.66062870461157
"SK",2013,32,0.549311052717993,0.328848036310525,-0.433854391855798,-0.592150286168607
"SK",2013,33,0.613721392421771,0.247239329370896,-0.369591017159884,-0.723949944525762
"SK",2013,34,0.426563699045315,0.47203792699963,-0.495055724714699,-0.529701750921525
"SK",2013,35,0.371891075097276,0.225539497037267,-0.56668474630449,-0.74165816937441
"SK",2013,36,0.354315140493362,0.173101852578736,-0.587833739349092,-0.770031919149484
"SK",2013,37,0.434734842291208,0.0893993447071355,-0.736483112176271,-0.921875677846362
"SK",2013,38,0.520291870598165,0.204559352932608,-0.762215074537655,-0.917045197958128
"SK",2013,39,0.278674909641089,0.217606314240531,-0.747200714474323,-0.862857879524451
"SK",2013,40,0.2701237632848,0.0869592872507883,-0.787260087110188,-0.946003363159691
"SK",2013,41,0.252226634014353,0.0394385257213914,-0.898918520562376,-0.931701887831601
"SK",2013,42,0.148184240379509,-0.124837253648953,-0.938039953744129,-1.20335098632212
"SK",2013,43,0.00506788833065741,-0.270124282567511,-1.15172192184539,-1.31724002686246
"SK",2013,44,-0.139033640642262,-0.484293653550656,-1.34271594368512,-1.55567183919039
"SK",2013,45,-0.23582855005856,-0.59049959389213,-1.49101747058802,-1.68075461425956
"SK",2013,46,-0.225563867027257,-0.567088735925277,-1.50865156659509,-1.60092053652009
"SK",2013,47,-0.51304752705637,-0.829417236262591,-1.76006106460692,-1.85389636852407
"SK",2013,48,-0.641674420806813,-0.942719658854901,-1.88161444723596,-2.0488076423806
"SK",2013,49,-0.850884584105994,-1.06854758793037,-2.06280810847844,-2.14089019566263
"SK",2013,50,-0.960738221973018,-1.20426109970566,-2.04628952909799,-2.21698364485736
"SK",2013,51,-0.818772443548464,-1.37824672112921,-1.91926296911705,-2.26292706213424
"SK",2013,52,-0.93350346223324,-1.28537768459952,-2.05830072490502,-2.21063810735614
"SK",2013,53,-1.13163644957841,-1.28261000056517,-2.1400729739759,-2.19661333612888
"SK",2013,54,-1.31083364216755,-1.28276741739561,-2.29547030186973,-2.11449290830931
"SK",2013,55,-1.23403999682471,-1.58484064889676,-2.41634248545373,-2.53083585595747
"SK",2013,56,-1.20895338593812,-1.63151458851813,-2.29785324190702,-2.60671078070111
"SK",2013,57,-1.20306176265803,-1.6305241873922,-2.23613351782812,-2.56869143005345
"SK",2013,58,-1.1936694445146,-1.53053872645087,-2.24548249170774,-2.36407598965877
"SK",2013,59,-1.06760149685742,-1.67464335324801,-2.06440357005389,-2.50991861864585
"SK",2013,60,-1.38324089113612,-1.76746451346083,-2.34896485117683,-2.63827555476346
"SK",2013,61,-1.09738399163844,-1.68029205594538,-2.07657890337986,-2.42351225608092
"SK",2013,62,-1.11026201897596,-1.69251067847458,-1.87600456367332,-2.37697646382652
"SK",2013,63,-1.30977652291879,-1.67849730654812,-2.1694969213361,-2.30533702472947
"SK",2013,64,-1.50601560226968,-1.65689585522355,-2.2734906972537,-2.28331950874045
"SK",2013,65,-1.51348494991143,-1.89021074653906,-2.15820856577834,-2.44261554227588
"SK",2013,66,-1.34176238649298,-2.00453735942681,-2.04035261694267,-2.54293039247428
"SK",2013,67,-1.60664729943565,-2.08789752846715,-2.14193663804862,-2.59996981146394
"SK",2013,68,-1.66954324839638,-1.86798073629566,-2.27171687959298,-2.34908127656015
"SK",2013,69,-1.76317071829528,-1.84847150507806,-2.38482198684051,-2.35350157850712
"SK",2013,70,-2.095267420445,-1.88144152470429,-2.66145013867215,-2.40600077048364
"SK",2013,71,-1.89766722687951,-2.04124112866288,-2.55979685330469,-2.53775763318862
"SK",2013,72,-1.67629991673797,-2.12231287243385,-2.49210731942314,-2.62079452955615
"SK",2013,73,-2.2202335762289,-2.14473010063259,-3.15582086681606,-2.75557967241389
"SK",2013,74,-2.13393770402214,-1.75719372187582,-2.92881650164674,-2.41721706478461
"SK",2013,75,-2.24886950437797,-1.79817090964046,-2.94004273297503,-2.46925705716739
"SK",2013,76,-2.39949256654054,-1.96751691581454,-3.03353408819287,-2.53022995578598
"SK",2013,77,-2.16274230990473,-1.75965216854551,-2.77180543047081,-2.28375776186373
"SK",2013,78,-2.13500671711617,-1.41667519948798,-2.73342091454705,-1.96336714341576
"SK",2013,79,-2.03130469505528,-1.47757348599349,-2.50918171161626,-2.02907179835289
"SK",2013,80,-1.82812837152605,-1.46846417768007,-2.26442113211124,-1.93564282450114
"SK",2014,30,0.999333782862776,0.941248220196227,0.0951816310418376,-0.0682254488160363
"SK",2014,31,1.06458484637479,0.934040848426846,0.017896263767692,-0.0768274966620694
"SK",2014,32,1.01625973079202,0.894288878184953,-0.0157443085317541,-0.165495213865304
"SK",2014,33,0.759529274606728,0.908108406294561,-0.360022381508132,-0.155135823386326
"SK",2014,34,0.806242995531493,0.792709110240561,-0.374881546711728,-0.362618641314608
"SK",2014,35,0.669345903711323,0.644530552212815,-0.398049466524799,-0.433480180314279
"SK",2014,36,0.574833749167645,0.565223101874056,-0.566895082978762,-0.438248468596029
"SK",2014,37,0.454312699289862,0.459304107555948,-0.55111489151067,-0.589076150613081
"SK",2014,38,0.354959241996383,0.315632898165357,-0.770331207184844,-0.667439799215941
"SK",2014,39,0.248130433285677,0.210171899928676,-0.832032541226599,-0.726225532293696
"SK",2014,40,0.316404522425682,0.0352289022495045,-0.840067367968413,-0.903296970130229
"SK",2014,41,0.509262165048709,0.0415633275918061,-0.683331368872569,-1.04596255804471
"SK",2014,42,0.428644579674069,0.095354086225778,-0.78495989563106,-0.97936451795057
"SK",2014,43,0.276449669282914,0.0586279456202607,-0.916857388943049,-0.913744834901939
"SK",2014,44,-0.0196239433957457,0.00571211366500091,-1.08852776703705,-0.974117019779541
"SK",2014,45,0.00744753938615439,-0.181992935510091,-1.0624639923187,-1.16571863680349
"SK",2014,46,-0.0449301747744366,-0.342551534027744,-1.28129690668985,-1.22978866707406
"SK",2014,47,-0.0826477508698567,-0.483231839786283,-1.38056235081182,-1.45431639245933
"SK",2014,48,-0.285012312348274,-0.542306863144872,-1.5825800466064,-1.54556173563662
"SK",2014,49,-0.488470526431395,-0.619267377784832,-1.81039917193325,-1.64522472738693
"SK",2014,50,-0.876374001844455,-0.825386614332322,-2.08971704998453,-1.86601334993036
"SK",2014,51,-0.920381836571097,-1.03417835343203,-2.15113783848657,-2.05008261506265
"SK",2014,52,-1.12705765979125,-1.01416765408849,-2.31432041170895,-1.98661733695366
"SK",2014,53,-1.17326530049179,-1.26049337576461,-2.46462400570426,-2.23243072632971
"SK",2014,54,-1.02983879414407,-1.4528177391013,-2.22330863423395,-2.46368212690925
"SK",2014,55,-1.2058556613776,-1.39114066478867,-2.45043306731385,-2.41102906143776
"SK",2014,56,-1.29547122968578,-1.30378327176997,-2.54337010361565,-2.3540839829638
"SK",2014,57,-1.35315882581042,-1.48953752976301,-2.52773191961148,-2.43468878259625
"SK",2014,58,-1.55400561542411,-1.49400129371248,-2.6081675184016,-2.41273539421799
"SK",2014,59,-1.93968959977949,-1.62963212764741,-3.08853257543036,-2.43863302062309
"SK",2014,60,-2.07029320400808,-1.80097583200633,-3.19816965645579,-2.63657754372634
"SK",2014,61,-2.17679952741866,-1.90610776870947,-3.21948187943615,-2.75521550361786
"SK",2014,62,-2.40602644890201,-2.19210697845122,-3.48287586316903,-3.04995898215701
"SK",2014,63,-2.52597173747788,-2.36548327101779,-3.47691158719381,-3.28191394278014
"SK",2014,64,-2.43460566947852,-2.46513230423797,-3.4741757425588,-3.22472456297578
"SK",2014,65,-2.77141639918475,-2.64563641620436,-3.91029181641611,-3.48453381019339
"SK",2014,66,-2.72233796874545,-2.69796978281449,-3.96056402561444,-3.47369692922339
"SK",2014,67,-2.94930400583965,-2.39802677754342,-3.94021137396752,-3.27408188705855
"SK",2014,68,-2.72242493346141,-2.77163216534687,-3.665923682865,-3.53868504025902
"SK",2014,69,-2.50246558274819,-2.77729236205857,-3.43323556151239,-3.53524704564701
"SK",2014,70,-2.95311182383088,-2.96166877112291,-3.73417011812425,-3.64537259242062
"SK",2014,71,-3.50332167702708,-3.13432206451863,-3.96968970825449,-3.60148045213933
"SK",2014,72,-3.5794861127687,-3.19757921432484,-3.99747026904125,-3.64317174895185
"SK",2014,73,-3.88643797240908,-3.27764914144367,-4.20283660865675,-3.66811288822414
"SK",2014,74,-3.90266525617159,-3.74060731691169,-4.14976754005412,-4.06837812386917
"SK",2014,75,-3.90276430221393,-3.77299014248261,-4.04303854287717,-4.03358853407029
"SK",2014,76,-3.73802404307277,-3.80079036253788,-3.74547390625225,-3.9758865703881
"SK",2014,77,-3.51496375033694,-3.69223099707472,-3.68517766775162,-3.780374316947
"SK",2014,78,-3.79658832828983,-3.72751042063264,-3.69260492799221,-3.82116784488833
"SK",2014,79,-3.48936095874499,-3.33790941214773,-3.64472377263954,-3.35397468219815
"SK",2014,80,-3.64288843038585,-3.22906744080779,-3.81866604430479,-3.23977719725476
